index,shape-type,vertex-index,axis-0,axis-1,axis-2
2631,rectangle,1,4.0,591.99942144,710.00098816
2631,rectangle,2,4.0,591.99942144,723.00099584
2631,rectangle,3,4.0,577.99942656,723.00099584
2632,rectangle,0,4.0,186.9997056,1836.99904512
2632,rectangle,1,4.0,206.99965440000003,1836.99904512
2632,rectangle,2,4.0,206.99965440000003,1856.99903488
2632,rectangle,3,4.0,186.9997056,1856.99903488
2633,rectangle,0,4.0,786.00067584,1818.000896
2633,rectangle,1,4.0,801.00066816,1818.000896
2633,rectangle,2,4.0,801.00066816,1834.000896
2633,rectangle,3,4.0,786.00067584,1834.000896
2634,rectangle,0,4.0,1255.99996416,450.99949055999997
2634,rectangle,1,4.0,1264.9999718400002,450.99949055999997
2634,rectangle,2,4.0,1264.9999718400002,460.99948544
2634,rectangle,3,4.0,1255.99996416,460.99948544
2635,rectangle,0,4.0,581.9998463999999,539.99945728
2635,rectangle,1,4.0,598.9998336,539.99945728
2635,rectangle,2,4.0,598.9998336,556.99945472
2635,rectangle,3,4.0,581.9998463999999,556.99945472
2636,rectangle,0,4.0,1077.9995904,704.00034816
2636,rectangle,1,4.0,1093.9996416000001,704.00034816
2636,rectangle,2,4.0,1093.9996416000001,717.00035584
2636,rectangle,3,4.0,1077.9995904,717.00035584
2637,rectangle,0,4.0,395.99958528,944.000512
2637,rectangle,1,4.0,408.99958272000003,944.000512
2637,rectangle,2,4.0,408.99958272000003,960.000512
2637,rectangle,3,4.0,395.99958528,960.000512
2638,rectangle,0,4.0,1248.00029184,1643.9993344000002
2638,rectangle,1,4.0,1263.0002841599999,1643.9993344000002
2638,rectangle,2,4.0,1263.0002841599999,1664.9993216
2638,rectangle,3,4.0,1248.00029184,1664.9993216
2639,rectangle,0,4.0,1159.000704,310.99910144
2639,rectangle,1,4.0,1171.000704,310.99910144
2639,rectangle,2,4.0,1171.000704,324.99910656
2639,rectangle,3,4.0,1159.000704,324.99910656
2640,rectangle,0,4.0,71.000064,1137.0002227199998
2640,rectangle,1,4.0,91.0000128,1137.0002227199998
2640,rectangle,2,4.0,91.0000128,1152.00022528
2640,rectangle,3,4.0,71.000064,1152.00022528
2641,rectangle,0,4.0,512.9997158399999,1121.9991961599999
2641,rectangle,1,4.0,527.99970816,1121.9991961599999
2641,rectangle,2,4.0,527.99970816,1134.99920384
2641,rectangle,3,4.0,512.9997158399999,1134.99920384
2642,rectangle,0,4.0,1275.9994214399999,530.00050688
2642,rectangle,1,4.0,1285.9994265599998,530.00050688
2642,rectangle,2,4.0,1285.9994265599998,542.0005171199999
2642,rectangle,3,4.0,1275.9994214399999,542.0005171199999
2643,rectangle,0,4.0,1502.0007168,579.9995392
2643,rectangle,1,4.0,1523.0007552,579.9995392
2643,rectangle,2,4.0,1523.0007552,601.9995648
2643,rectangle,3,4.0,1502.0007168,601.9995648
2644,rectangle,0,4.0,900.0001536,937.000448
2644,rectangle,1,4.0,918.0002304,937.000448
2644,rectangle,2,4.0,918.0002304,953.000448
2644,rectangle,3,4.0,900.0001536,953.000448
2645,rectangle,0,4.0,675.00022272,1297.0002227199998
2645,rectangle,1,4.0,686.00022528,1297.0002227199998
2645,rectangle,2,4.0,686.00022528,1312.00022528
2645,rectangle,3,4.0,675.00022272,1312.00022528
2646,rectangle,0,4.0,1115.0002944,398.99961344
2646,rectangle,1,4.0,1131.0003456000002,398.99961344
2646,rectangle,2,4.0,1131.0003456000002,412.99961856
2646,rectangle,3,4.0,1115.0002944,412.99961856
2647,rectangle,0,4.0,482.0002867200001,798.99945984
2647,rectangle,1,4.0,493.00028928000006,798.99945984
2647,rectangle,2,4.0,493.00028928000006,809.99945216
2647,rectangle,3,4.0,482.0002867200001,809.99945216
2648,rectangle,0,4.0,931.0007347200001,112.9999872
2648,rectangle,1,4.0,942.0007372800001,112.9999872
2648,rectangle,2,4.0,942.0007372800001,120.9999872
2648,rectangle,3,4.0,931.0007347200001,120.9999872
2649,rectangle,0,4.0,1522.99964928,1906.99907072
2649,rectangle,1,4.0,1535.9996467199999,1906.99907072
2649,rectangle,2,4.0,1535.9996467199999,1921.9990732800002
2649,rectangle,3,4.0,1522.99964928,1921.9990732800002
2650,rectangle,0,4.0,174.0005376,872.00045056
2650,rectangle,1,4.0,192.0006144,872.00045056
2650,rectangle,2,4.0,192.0006144,890.00044544
2650,rectangle,3,4.0,174.0005376,890.00044544
2651,rectangle,0,4.0,960.99961344,440.99971072
2651,rectangle,1,4.0,970.9996185599999,440.99971072
2651,rectangle,2,4.0,970.9996185599999,455.99971328
2651,rectangle,3,4.0,960.99961344,455.99971328
2652,rectangle,0,4.0,1447.9995648000001,1825.00096
2652,rectangle,1,4.0,1468.9996032000001,1825.00096
2652,rectangle,2,4.0,1468.9996032000001,1848.001024
2652,rectangle,3,4.0,1447.9995648000001,1848.001024
2653,rectangle,0,4.0,1166.0002559999998,456.00012288
2653,rectangle,1,4.0,1178.0002559999998,456.00012288
2653,rectangle,2,4.0,1178.0002559999998,468.00013312000004
2653,rectangle,3,4.0,1166.0002559999998,468.00013312000004
2654,rectangle,0,4.0,403.0003968,599.99971328
2654,rectangle,1,4.0,424.00043519999997,599.99971328
2654,rectangle,2,4.0,424.00043519999997,616.99971072
2654,rectangle,3,4.0,403.0003968,616.99971072
2655,rectangle,0,4.0,1066.0003583999999,490.00015872
2655,rectangle,1,4.0,1082.0004096,490.00015872
2655,rectangle,2,4.0,1082.0004096,505.00016128
2655,rectangle,3,4.0,1066.0003583999999,505.00016128
2656,rectangle,0,4.0,820.9999104,940.00019456
2656,rectangle,1,4.0,837.9998976,940.00019456
2656,rectangle,2,4.0,837.9998976,958.00018944
2656,rectangle,3,4.0,820.9999104,958.00018944
2657,rectangle,0,4.0,336.99939839999996,689.99907328
2657,rectangle,1,4.0,352.9994496,689.99907328
2657,rectangle,2,4.0,352.9994496,706.99907072
2657,rectangle,3,4.0,336.99939839999996,706.99907072
2658,rectangle,0,4.0,615.9998976,730.00003584
2658,rectangle,1,4.0,635.9998464000001,730.00003584
2658,rectangle,2,4.0,635.9998464000001,749.00002816
2658,rectangle,3,4.0,615.9998976,749.00002816
2659,rectangle,0,4.0,663.99939072,1084.99974144
2659,rectangle,1,4.0,674.9993932799999,1084.99974144
2659,rectangle,2,4.0,674.9993932799999,1098.99974656
2659,rectangle,3,4.0,663.99939072,1098.99974656
2660,rectangle,0,4.0,1091.9995852800002,1405.0000281599998
2660,rectangle,1,4.0,1104.99958272,1405.0000281599998
2660,rectangle,2,4.0,1104.99958272,1418.00003584
2660,rectangle,3,4.0,1091.9995852800002,1418.00003584
2661,rectangle,0,4.0,538.99958784,0.0
2661,rectangle,1,4.0,553.99958016,0.0
2661,rectangle,2,4.0,553.99958016,12.00001024
2661,rectangle,3,4.0,538.99958784,12.00001024
2662,rectangle,0,4.0,1220.999808,2035.99965184
2662,rectangle,1,4.0,1232.999808,2035.99965184
2662,rectangle,2,4.0,1232.999808,2046.99964416
2662,rectangle,3,4.0,1220.999808,2046.99964416
2663,rectangle,0,4.0,1456.9992652800001,203.99954943999998
2663,rectangle,1,4.0,1469.99926272,203.99954943999998
2663,rectangle,2,4.0,1469.99926272,209.99955456
2663,rectangle,3,4.0,1456.9992652800001,209.99955456
2664,rectangle,0,4.0,1382.99933184,699.999744
2664,rectangle,1,4.0,1397.9993241599998,699.999744
2664,rectangle,2,4.0,1397.9993241599998,715.999744
2664,rectangle,3,4.0,1382.99933184,715.999744
2665,rectangle,0,4.0,1465.00028928,126.99998208
2665,rectangle,1,4.0,1478.0002867199998,126.99998208
2665,rectangle,2,4.0,1478.0002867199998,138.99999232
2665,rectangle,3,4.0,1465.00028928,138.99999232
2666,rectangle,0,4.0,576.999552,389.00099072
2666,rectangle,1,4.0,588.999552,389.00099072
2666,rectangle,2,4.0,588.999552,404.00099328
2666,rectangle,3,4.0,576.999552,404.00099328
2667,rectangle,0,4.0,1295.00035584,589.99990272
2667,rectangle,1,4.0,1310.00034816,589.99990272
2667,rectangle,2,4.0,1310.00034816,604.99990528
2667,rectangle,3,4.0,1295.00035584,604.99990528
2668,rectangle,0,4.0,930.9998745600001,251.00003327999997
2668,rectangle,1,4.0,944.9998694400001,251.00003327999997
2668,rectangle,2,4.0,944.9998694400001,268.00003072
2668,rectangle,3,4.0,930.9998745600001,268.00003072
2669,rectangle,0,4.0,61.00001279999999,1924.0007679999999
2669,rectangle,1,4.0,87.9999744,1924.0007679999999
2669,rectangle,2,4.0,87.9999744,1949.000704
2669,rectangle,3,4.0,61.00001279999999,1949.000704
2670,rectangle,0,4.0,1145.00073984,461.99901184
2670,rectangle,1,4.0,1160.0007321599999,461.99901184
2670,rectangle,2,4.0,1160.0007321599999,472.99900416
2670,rectangle,3,4.0,1145.00073984,472.99900416
2671,rectangle,0,4.0,239.9994624,180.99992576
2671,rectangle,1,4.0,255.99951359999997,180.99992576
2671,rectangle,2,4.0,255.99951359999997,193.99993344
2671,rectangle,3,4.0,239.9994624,193.99993344
2672,rectangle,0,4.0,1257.9998361599999,455.99980544
2672,rectangle,1,4.0,1266.99984384,455.99980544
2672,rectangle,2,4.0,1266.99984384,461.99981055999996
2672,rectangle,3,4.0,1257.9998361599999,461.99981055999996
2673,rectangle,0,4.0,1045.99951872,506.99941887999995
2673,rectangle,1,4.0,1056.9995212800002,506.99941887999995
2673,rectangle,2,4.0,1056.9995212800002,518.99942912
2673,rectangle,3,4.0,1045.99951872,518.99942912
2674,rectangle,0,4.0,1368.0003532800001,6.000005120000001
2674,rectangle,1,4.0,1381.00035072,6.000005120000001
2674,rectangle,2,4.0,1381.00035072,19.0000128
2674,rectangle,3,4.0,1368.0003532800001,19.0000128
2675,rectangle,0,4.0,941.99996928,482.99949055999997
2675,rectangle,1,4.0,954.99996672,482.99949055999997
2675,rectangle,2,4.0,954.99996672,492.99948544
2675,rectangle,3,4.0,941.99996928,492.99948544
2676,rectangle,0,4.0,1019.9994624,1145.0006118400001
2676,rectangle,1,4.0,1036.9994496,1145.0006118400001
2676,rectangle,2,4.0,1036.9994496,1164.00060416
2676,rectangle,3,4.0,1019.9994624,1164.00060416
2677,rectangle,0,4.0,687.00025344,540.99913728
2677,rectangle,1,4.0,697.00025856,540.99913728
2677,rectangle,2,4.0,697.00025856,549.99913472
2677,rectangle,3,4.0,687.00025344,549.99913472
2678,rectangle,0,4.0,246.99996672000003,1227.00015616
2678,rectangle,1,4.0,257.99996928,1227.00015616
2678,rectangle,2,4.0,257.99996928,1240.0001638400001
2678,rectangle,3,4.0,246.99996672000003,1240.0001638400001
2679,rectangle,0,4.0,424.99991040000003,1974.9997158400001
2679,rectangle,1,4.0,440.99996160000006,1974.9997158400001
2679,rectangle,2,4.0,440.99996160000006,1993.99970816
2679,rectangle,3,4.0,424.99991040000003,1993.99970816
2680,rectangle,0,4.0,541.00032,650.0001587200001
2680,rectangle,1,4.0,553.00032,650.0001587200001
2680,rectangle,2,4.0,553.00032,665.00016128
2680,rectangle,3,4.0,541.00032,665.00016128
2681,rectangle,0,4.0,3.0000076799999995,379.99945728
2681,rectangle,1,4.0,16.00000512,379.99945728
2681,rectangle,2,4.0,16.00000512,396.99945472
2681,rectangle,3,4.0,3.0000076799999995,396.99945472
2682,rectangle,0,4.0,304.99926528000003,1998.99932672
2682,rectangle,1,4.0,317.99926272000005,1998.99932672
2682,rectangle,2,4.0,317.99926272000005,2013.9993292800002
2682,rectangle,3,4.0,304.99926528000003,2013.9993292800002
2683,rectangle,0,4.0,1042.99964928,702.00032256
2683,rectangle,1,4.0,1055.9996467199999,702.00032256
2683,rectangle,2,4.0,1055.9996467199999,712.00031744
2683,rectangle,3,4.0,1042.99964928,712.00031744
2684,rectangle,0,4.0,798.00003072,463.99903744
2684,rectangle,1,4.0,809.00003328,463.99903744
2684,rectangle,2,4.0,809.00003328,477.99904255999996
2684,rectangle,3,4.0,798.00003072,477.99904255999996
2685,rectangle,0,4.0,140.9999616,1125.99984128
2685,rectangle,1,4.0,157.00001279999998,1125.99984128
2685,rectangle,2,4.0,157.00001279999998,1142.9998387199998
2685,rectangle,3,4.0,140.9999616,1142.9998387199998
2686,rectangle,0,4.0,987.9992985599999,1267.99910912
2686,rectangle,1,4.0,1001.99929344,1267.99910912
2686,rectangle,2,4.0,1001.99929344,1287.99909888
2686,rectangle,3,4.0,987.9992985599999,1287.99909888
2687,rectangle,0,4.0,987.99936,806.0007014400001
2687,rectangle,1,4.0,999.99936,806.0007014400001
2687,rectangle,2,4.0,999.99936,820.00070656
2687,rectangle,3,4.0,987.99936,820.00070656
2688,rectangle,0,4.0,1218.0006144,1814.00057856
2688,rectangle,1,4.0,1235.0006015999998,1814.00057856
2688,rectangle,2,4.0,1235.0006015999998,1832.00057344
2688,rectangle,3,4.0,1218.0006144,1832.00057344
2689,rectangle,0,4.0,684.00032256,2024.00012288
2689,rectangle,1,4.0,698.00031744,2024.00012288
2689,rectangle,2,4.0,698.00031744,2036.0001331199999
2689,rectangle,3,4.0,684.00032256,2036.0001331199999
2690,rectangle,0,4.0,1162.9995878400002,845.999616
2690,rectangle,1,4.0,1177.99958016,845.999616
2690,rectangle,2,4.0,1177.99958016,861.999616
2690,rectangle,3,4.0,1162.9995878400002,861.999616
2691,rectangle,0,4.0,62.00001024,1012.99996672
2691,rectangle,1,4.0,77.00000256,1012.99996672
2691,rectangle,2,4.0,77.00000256,1027.99996928
2691,rectangle,3,4.0,62.00001024,1027.99996928
2692,rectangle,0,4.0,1084.00015872,2013.0006118400001
2692,rectangle,1,4.0,1095.0001612800002,2013.0006118400001
2692,rectangle,2,4.0,1095.0001612800002,2024.00060416
2692,rectangle,3,4.0,1084.00015872,2024.00060416
2693,rectangle,0,4.0,553.0001664,1414.99897856
2693,rectangle,1,4.0,570.0001536000001,1414.99897856
2693,rectangle,2,4.0,570.0001536000001,1432.99897344
2693,rectangle,3,4.0,553.0001664,1432.99897344
2694,rectangle,0,4.0,434.00022528,1740.00048128
2694,rectangle,1,4.0,447.00022272,1740.00048128
2694,rectangle,2,4.0,447.00022272,1757.0004787199998
2694,rectangle,3,4.0,434.00022528,1757.0004787199998
2695,rectangle,0,4.0,868.9996032000001,1287.99987712
2695,rectangle,1,4.0,895.9995648000001,1287.99987712
2695,rectangle,2,4.0,895.9995648000001,1307.9998668800001
2695,rectangle,3,4.0,868.9996032000001,1307.9998668800001
2696,rectangle,0,4.0,1467.00009984,67.00009471999999
2696,rectangle,1,4.0,1482.00009216,67.00009471999999
2696,rectangle,2,4.0,1482.00009216,82.00009728
2696,rectangle,3,4.0,1467.00009984,82.00009728
2697,rectangle,0,4.0,1121.9997696,966.000128
2697,rectangle,1,4.0,1139.9998464,966.000128
2697,rectangle,2,4.0,1139.9998464,989.0001920000001
2697,rectangle,3,4.0,1121.9997696,989.0001920000001
2698,rectangle,0,4.0,598.9995264,723.99906816
2698,rectangle,1,4.0,614.9995776,723.99906816
2698,rectangle,2,4.0,614.9995776,736.9990758399999
2698,rectangle,3,4.0,598.9995264,736.9990758399999
2699,rectangle,0,4.0,52.00006656,912.000512
2699,rectangle,1,4.0,66.00006144,912.000512
2699,rectangle,2,4.0,66.00006144,928.000512
2699,rectangle,3,4.0,52.00006656,928.000512
2700,rectangle,0,4.0,606.99990528,360.00012288
2700,rectangle,1,4.0,619.99990272,360.00012288
2700,rectangle,2,4.0,619.99990272,372.00013312000004
2700,rectangle,3,4.0,606.99990528,372.00013312000004
2701,rectangle,0,4.0,756.0002304000001,1199.99932416
2701,rectangle,1,4.0,772.0002816,1199.99932416
2701,rectangle,2,4.0,772.0002816,1212.9993318400002
2701,rectangle,3,4.0,756.0002304000001,1212.9993318400002
2702,rectangle,0,4.0,1124.9997465600002,324.99922944
2702,rectangle,1,4.0,1138.9997414400002,324.99922944
2702,rectangle,2,4.0,1138.9997414400002,338.99923456
2702,rectangle,3,4.0,1124.9997465600002,338.99923456
2703,rectangle,0,4.0,1100.9996543999998,1512.0001638400001
2703,rectangle,1,4.0,1116.9997056,1512.0001638400001
2703,rectangle,2,4.0,1116.9997056,1531.00015616
2703,rectangle,3,4.0,1100.9996543999998,1531.00015616
2704,rectangle,0,4.0,1279.9996416,1709.99904256
2704,rectangle,1,4.0,1298.9996544,1709.99904256
2704,rectangle,2,4.0,1298.9996544,1727.99903744
2704,rectangle,3,4.0,1279.9996416,1727.99903744
2705,rectangle,0,4.0,1122.00073728,710.99952128
2705,rectangle,1,4.0,1135.0007347199999,710.99952128
2705,rectangle,2,4.0,1135.0007347199999,719.99951872
2705,rectangle,3,4.0,1122.00073728,719.99951872
2706,rectangle,0,4.0,1149.9996825599999,1466.9994188800001
2706,rectangle,1,4.0,1163.99967744,1466.9994188800001
2706,rectangle,2,4.0,1163.99967744,1478.99942912
2706,rectangle,3,4.0,1149.9996825599999,1478.99942912
2707,rectangle,0,4.0,1175.9994623999999,2008.99999744
2707,rectangle,1,4.0,1191.9995136,2008.99999744
2707,rectangle,2,4.0,1191.9995136,2023.00000256
2707,rectangle,3,4.0,1175.9994623999999,2023.00000256
2708,rectangle,0,4.0,1136.0004864,18.000056320000002
2708,rectangle,1,4.0,1152.0005376000001,18.000056320000002
2708,rectangle,2,4.0,1152.0005376000001,33.000058880000005
2708,rectangle,3,4.0,1136.0004864,33.000058880000005
2709,rectangle,0,4.0,955.00067328,1055.99977472
2709,rectangle,1,4.0,968.00067072,1055.99977472
2709,rectangle,2,4.0,968.00067072,1070.9997772800002
2709,rectangle,3,4.0,955.00067328,1070.9997772800002
2710,rectangle,0,4.0,1012.999296,544.00006144
2710,rectangle,1,4.0,1024.999296,544.00006144
2710,rectangle,2,4.0,1024.999296,558.0000665599999
2710,rectangle,3,4.0,1012.999296,558.0000665599999
2711,rectangle,0,4.0,1526.99951616,224.00006144
2711,rectangle,1,4.0,1535.9995238400002,224.00006144
2711,rectangle,2,4.0,1535.9995238400002,238.00006656000002
2711,rectangle,3,4.0,1526.99951616,238.00006656000002
2712,rectangle,0,4.0,1458.999936,220.00031743999998
2712,rectangle,1,4.0,1470.999936,220.00031743999998
2712,rectangle,2,4.0,1470.999936,234.00032256
2712,rectangle,3,4.0,1458.999936,234.00032256
2713,rectangle,0,4.0,1446.0000307199998,53.99993344
2713,rectangle,1,4.0,1457.00003328,53.99993344
2713,rectangle,2,4.0,1457.00003328,64.99992576
2713,rectangle,3,4.0,1446.0000307199998,64.99992576
2714,rectangle,0,4.0,1450.9995264000001,1516.99961856
2714,rectangle,1,4.0,1467.9995136,1516.99961856
2714,rectangle,2,4.0,1467.9995136,1534.99961344
2714,rectangle,3,4.0,1450.9995264000001,1534.99961344
2715,rectangle,0,4.0,1493.0006784,1155.99980544
2715,rectangle,1,4.0,1509.0007296,1155.99980544
2715,rectangle,2,4.0,1509.0007296,1169.99981056
2715,rectangle,3,4.0,1493.0006784,1169.99981056
2716,rectangle,0,4.0,222.99984384,1945.9991347199998
2716,rectangle,1,4.0,237.99983616,1945.9991347199998
2716,rectangle,2,4.0,237.99983616,1960.99913728
2716,rectangle,3,4.0,222.99984384,1960.99913728
2717,rectangle,0,4.0,1513.0002278400002,586.0004864
2717,rectangle,1,4.0,1528.00022016,586.0004864
2717,rectangle,2,4.0,1528.00022016,607.0004736000001
2717,rectangle,3,4.0,1513.0002278400002,607.0004736000001
2718,rectangle,0,4.0,1170.99999744,1690.9997158400001
2718,rectangle,1,4.0,1181.00000256,1690.9997158400001
2718,rectangle,2,4.0,1181.00000256,1701.99970816
2718,rectangle,3,4.0,1170.99999744,1701.99970816
2719,rectangle,0,4.0,848.0005785600001,404.00054272
2719,rectangle,1,4.0,862.0005734400002,404.00054272
2719,rectangle,2,4.0,862.0005734400002,419.00054528
2719,rectangle,3,4.0,848.0005785600001,419.00054528
2720,rectangle,0,4.0,466.0003583999999,1993.99929856
2720,rectangle,1,4.0,482.00040959999995,1993.99929856
2720,rectangle,2,4.0,482.00040959999995,2011.99929344
2720,rectangle,3,4.0,466.0003583999999,2011.99929344
2721,rectangle,0,4.0,488.9995776,1796.0004198400002
2721,rectangle,1,4.0,507.99959040000005,1796.0004198400002
2721,rectangle,2,4.0,507.99959040000005,1815.00041216
2721,rectangle,3,4.0,488.9995776,1815.00041216
2722,rectangle,0,4.0,859.00067328,1485.9993292800002
2722,rectangle,1,4.0,872.00067072,1485.9993292800002
2722,rectangle,2,4.0,872.00067072,1502.99932672
2722,rectangle,3,4.0,859.00067328,1502.99932672
2723,rectangle,0,4.0,160.00012800000002,254.99945984000001
2723,rectangle,1,4.0,172.00012800000002,254.99945984000001
2723,rectangle,2,4.0,172.00012800000002,265.99945216000003
2723,rectangle,3,4.0,160.00012800000002,265.99945216000003
2724,rectangle,0,4.0,422.99939327999994,914.99935744
2724,rectangle,1,4.0,435.99939071999995,914.99935744
2724,rectangle,2,4.0,435.99939071999995,928.99936256
2724,rectangle,3,4.0,422.99939327999994,928.99936256
2725,rectangle,0,4.0,504.99939839999996,911.0005145599999
2725,rectangle,1,4.0,520.9994495999999,911.0005145599999
2725,rectangle,2,4.0,520.9994495999999,929.00050944
2725,rectangle,3,4.0,504.99939839999996,929.00050944
2726,rectangle,0,4.0,1414.00041984,1206.9999718400002
2726,rectangle,1,4.0,1429.0004121599998,1206.9999718400002
2726,rectangle,2,4.0,1429.0004121599998,1217.99996416
2726,rectangle,3,4.0,1414.00041984,1217.99996416
2727,rectangle,0,4.0,1312.0007424,1005.99904256
2727,rectangle,1,4.0,1329.0007295999999,1005.99904256
2727,rectangle,2,4.0,1329.0007295999999,1023.99903744
2727,rectangle,3,4.0,1312.0007424,1023.99903744
2728,rectangle,0,4.0,206.99945472000002,1114.0008652800002
2728,rectangle,1,4.0,217.99945728,1114.0008652800002
2728,rectangle,2,4.0,217.99945728,1123.00086272
2728,rectangle,3,4.0,206.99945472000002,1123.00086272
2729,rectangle,0,4.0,452.00040959999995,493.99932928
2729,rectangle,1,4.0,471.0004224,493.99932928
2729,rectangle,2,4.0,471.0004224,510.99932672
2729,rectangle,3,4.0,452.00040959999995,510.99932672
2730,rectangle,0,4.0,1165.9993958400003,1208.99913728
2730,rectangle,1,4.0,1180.99938816,1208.99913728
2730,rectangle,2,4.0,1180.99938816,1225.9991347199998
2730,rectangle,3,4.0,1165.9993958400003,1225.9991347199998
2731,rectangle,0,4.0,476.00054783999997,1887.00035072
2731,rectangle,1,4.0,491.00054016,1887.00035072
2731,rectangle,2,4.0,491.00054016,1902.0003532800001
2731,rectangle,3,4.0,476.00054783999997,1902.0003532800001
2732,rectangle,0,4.0,1366.99968,1675.00077056
2732,rectangle,1,4.0,1378.99968,1675.00077056
2732,rectangle,2,4.0,1378.99968,1693.0007654400001
2732,rectangle,3,4.0,1366.99968,1693.0007654400001
2733,rectangle,0,4.0,671.99955456,114.99993088000001
2733,rectangle,1,4.0,685.99954944,114.99993088000001
2733,rectangle,2,4.0,685.99954944,126.99994112
2733,rectangle,3,4.0,671.99955456,126.99994112
2734,rectangle,0,4.0,998.99933184,560.00079872
2734,rectangle,1,4.0,1013.99932416,560.00079872
2734,rectangle,2,4.0,1013.99932416,575.00080128
2734,rectangle,3,4.0,998.99933184,575.00080128
2735,rectangle,0,4.0,1395.99936,5.000007680000001
2735,rectangle,1,4.0,1407.99936,5.000007680000001
2735,rectangle,2,4.0,1407.99936,23.00000256
2735,rectangle,3,4.0,1395.99936,23.00000256
2736,rectangle,0,4.0,1175.0002176,1597.00035584
2736,rectangle,1,4.0,1194.0002304000002,1597.00035584
2736,rectangle,2,4.0,1194.0002304000002,1616.00034816
2736,rectangle,3,4.0,1175.0002176,1616.00034816
2737,rectangle,0,4.0,797.00009472,470.00083456
2737,rectangle,1,4.0,808.00009728,470.00083456
2737,rectangle,2,4.0,808.00009728,480.00082944
2737,rectangle,3,4.0,797.00009472,480.00082944
2738,rectangle,0,4.0,552.9993216,1624.00057344
2738,rectangle,1,4.0,570.9993984,1624.00057344
2738,rectangle,2,4.0,570.9993984,1638.00057856
2738,rectangle,3,4.0,552.9993216,1638.00057856
2739,rectangle,0,4.0,797.00009472,808.00041984
2739,rectangle,1,4.0,808.00009728,808.00041984
2739,rectangle,2,4.0,808.00009728,819.00041216
2739,rectangle,3,4.0,797.00009472,819.00041216
2740,rectangle,0,4.0,861.9995904,1835.00048384
2740,rectangle,1,4.0,877.9996415999999,1835.00048384
2740,rectangle,2,4.0,877.9996415999999,1854.0004761599998
2740,rectangle,3,4.0,861.9995904,1854.0004761599998
2741,rectangle,0,4.0,1365.9995904,682.999296
2741,rectangle,1,4.0,1381.9996416000001,682.999296
2741,rectangle,2,4.0,1381.9996416000001,698.999296
2741,rectangle,3,4.0,1365.9995904,698.999296
2742,rectangle,0,4.0,1222.9995264,80.999936
2742,rectangle,1,4.0,1238.9995776,80.999936
2742,rectangle,2,4.0,1238.9995776,96.999936
2742,rectangle,3,4.0,1222.9995264,96.999936
2743,rectangle,0,4.0,414.999552,1656.99913728
2743,rectangle,1,4.0,439.99948800000004,1656.99913728
2743,rectangle,2,4.0,439.99948800000004,1673.9991347199998
2743,rectangle,3,4.0,414.999552,1673.9991347199998
2744,rectangle,0,4.0,179.00038656,825.00086784
2744,rectangle,1,4.0,193.00038143999998,825.00086784
2744,rectangle,2,4.0,193.00038143999998,836.00086016
2744,rectangle,3,4.0,179.00038656,836.00086016
2745,rectangle,0,4.0,381.99936,1852.999168
2745,rectangle,1,4.0,405.99936,1852.999168
2745,rectangle,2,4.0,405.99936,1868.999168
2745,rectangle,3,4.0,381.99936,1868.999168
2746,rectangle,0,4.0,147.0000384,885.99939072
2746,rectangle,1,4.0,159.0000384,885.99939072
2746,rectangle,2,4.0,159.0000384,900.9993932799999
2746,rectangle,3,4.0,147.0000384,900.9993932799999
2747,rectangle,0,4.0,1107.99929856,1826.00095744
2747,rectangle,1,4.0,1121.99929344,1826.00095744
2747,rectangle,2,4.0,1121.99929344,1840.00096256
2747,rectangle,3,4.0,1107.99929856,1840.00096256
2748,rectangle,0,4.0,448.99938815999997,998.99983872
2748,rectangle,1,4.0,457.9993958399999,998.99983872
2748,rectangle,2,4.0,457.9993958399999,1013.9998412799999
2748,rectangle,3,4.0,448.99938815999997,1013.9998412799999
2749,rectangle,0,4.0,1440.9993983999998,1606.99897856
2749,rectangle,1,4.0,1456.9994496,1606.99897856
2749,rectangle,2,4.0,1456.9994496,1624.99897344
2749,rectangle,3,4.0,1440.9993983999998,1624.99897344
2750,rectangle,0,4.0,1095.9992678400001,1165.0004787199998
2750,rectangle,1,4.0,1110.99926016,1165.0004787199998
2750,rectangle,2,4.0,1110.99926016,1180.00048128
2750,rectangle,3,4.0,1095.9992678400001,1180.00048128
2751,rectangle,0,4.0,1131.99936,450.00067072
2751,rectangle,1,4.0,1143.99936,450.00067072
2751,rectangle,2,4.0,1143.99936,465.00067328
2751,rectangle,3,4.0,1131.99936,465.00067328
2752,rectangle,0,4.0,963.9999743999999,1906.00083456
2752,rectangle,1,4.0,980.9999616,1906.00083456
2752,rectangle,2,4.0,980.9999616,1924.00082944
2752,rectangle,3,4.0,963.9999743999999,1924.00082944
2753,rectangle,0,4.0,516.99958272,1.0239999999939187e-05
2753,rectangle,1,4.0,527.99958528,1.0239999999939187e-05
2753,rectangle,2,4.0,527.99958528,11.00000256
2753,rectangle,3,4.0,516.99958272,11.00000256
2754,rectangle,0,4.0,354.99993600000005,809.000448
2754,rectangle,1,4.0,366.99993600000005,809.000448
2754,rectangle,2,4.0,366.99993600000005,825.000448
2754,rectangle,3,4.0,354.99993600000005,825.000448
2755,rectangle,0,4.0,1060.0006656,993.99981056
2755,rectangle,1,4.0,1078.0007424,993.99981056
2755,rectangle,2,4.0,1078.0007424,1011.99980544
2755,rectangle,3,4.0,1060.0006656,1011.99980544
